Path,Model,%Syntetic
img006313.jpg,RealImagesDataset,0.00
img006314.jpg,RealImagesDataset,0.00
img006315.jpg,RealImagesDataset,0.00
img006316.jpg,RealImagesDataset,0.00
img006317.jpg,RealImagesDataset,0.00
img006318.jpg,RealImagesDataset,0.00
img006319.jpg,RealImagesDataset,0.00
img006320.jpg,RealImagesDataset,0.00
img006321.jpg,RealImagesDataset,0.00
img006322.jpg,RealImagesDataset,0.00
img006323.jpg,RealImagesDataset,0.00
img006324.jpg,RealImagesDataset,0.00
img006325.jpg,RealImagesDataset,0.00
img006326.jpg,RealImagesDataset,0.00
img006327.jpg,RealImagesDataset,0.00
img006328.jpg,RealImagesDataset,0.00
img006329.jpg,RealImagesDataset,0.00
img006330.jpg,RealImagesDataset,0.00
img006331.jpg,RealImagesDataset,0.00
img006332.jpg,RealImagesDataset,0.00
img006333.jpg,RealImagesDataset,0.00
img006334.jpg,RealImagesDataset,0.03
img006335.jpg,RealImagesDataset,0.00
img006336.jpg,RealImagesDataset,0.00
img006337.jpg,RealImagesDataset,0.00
img006338.jpg,RealImagesDataset,0.00
img006339.jpg,RealImagesDataset,0.00
img006340.jpg,RealImagesDataset,0.00
img006341.jpg,RealImagesDataset,0.00
img006342.jpg,RealImagesDataset,0.00
img006343.jpg,RealImagesDataset,0.00
img006344.jpg,RealImagesDataset,0.00
img006345.jpg,RealImagesDataset,0.00
img006346.jpg,RealImagesDataset,0.00
img006347.jpg,RealImagesDataset,0.00
img006348.jpg,RealImagesDataset,1.59
img006349.jpg,RealImagesDataset,0.00
img006350.jpg,RealImagesDataset,0.00
img006351.jpg,RealImagesDataset,0.00
img006352.jpg,RealImagesDataset,0.00
img006353.jpg,RealImagesDataset,0.00
img006354.jpg,RealImagesDataset,0.00
img006355.jpg,RealImagesDataset,0.00
img006356.jpg,RealImagesDataset,0.05
img006357.jpg,RealImagesDataset,0.00
img006358.jpg,RealImagesDataset,0.00
img006359.jpg,RealImagesDataset,0.00
img006360.jpg,RealImagesDataset,0.00
img006361.jpg,RealImagesDataset,0.01
img006362.jpg,RealImagesDataset,0.00
img006363.jpg,RealImagesDataset,0.00
img006364.jpg,RealImagesDataset,0.00
img006365.jpg,RealImagesDataset,0.00
img006366.jpg,RealImagesDataset,0.01
img006367.jpg,RealImagesDataset,0.00
img006368.jpg,RealImagesDataset,0.00
img006369.jpg,RealImagesDataset,0.00
img006370.jpg,RealImagesDataset,0.00
img006371.jpg,RealImagesDataset,0.00
img006372.jpg,RealImagesDataset,0.00
img006373.jpg,RealImagesDataset,0.00
img006374.jpg,RealImagesDataset,0.00
img006375.jpg,RealImagesDataset,0.00
img006376.jpg,RealImagesDataset,0.00
img006377.jpg,RealImagesDataset,0.00
img006378.jpg,RealImagesDataset,0.00
img006379.jpg,RealImagesDataset,0.00
img006380.jpg,RealImagesDataset,0.02
img006381.jpg,RealImagesDataset,0.00
img006382.jpg,RealImagesDataset,0.00
img006383.jpg,RealImagesDataset,0.00
img006384.jpg,RealImagesDataset,0.00
img006385.jpg,RealImagesDataset,2.11
img006386.jpg,RealImagesDataset,0.00
img006387.jpg,RealImagesDataset,0.02
img006388.jpg,RealImagesDataset,0.00
img006389.jpg,RealImagesDataset,0.00
img006390.jpg,RealImagesDataset,0.00
img006391.jpg,RealImagesDataset,0.01
img006392.jpg,RealImagesDataset,0.00
img006393.jpg,RealImagesDataset,0.00
img006394.jpg,RealImagesDataset,0.00
img006395.jpg,RealImagesDataset,0.00
img006396.jpg,RealImagesDataset,0.00
img006397.jpg,RealImagesDataset,0.00
img006398.jpg,RealImagesDataset,0.00
img006399.jpg,RealImagesDataset,0.00
img006400.jpg,RealImagesDataset,0.00
img006401.jpg,RealImagesDataset,0.00
img006402.jpg,RealImagesDataset,0.00
img006403.jpg,RealImagesDataset,0.00
img006404.jpg,RealImagesDataset,0.00
img006405.jpg,RealImagesDataset,0.00
img006406.jpg,RealImagesDataset,0.00
img006407.jpg,RealImagesDataset,0.00
img006408.jpg,RealImagesDataset,0.00
img006409.jpg,RealImagesDataset,0.02
img006410.jpg,RealImagesDataset,0.00
img006411.jpg,RealImagesDataset,0.00
img006412.jpg,RealImagesDataset,0.00
img006413.jpg,RealImagesDataset,0.00
img006414.jpg,RealImagesDataset,0.00
img006415.jpg,RealImagesDataset,0.00
img006416.jpg,RealImagesDataset,0.00
img006417.jpg,RealImagesDataset,1.25
img006418.jpg,RealImagesDataset,0.00
img006419.jpg,RealImagesDataset,0.00
img006420.jpg,RealImagesDataset,0.00
img006421.jpg,RealImagesDataset,0.00
img006422.jpg,RealImagesDataset,0.00
img006423.jpg,RealImagesDataset,0.00
img006424.jpg,RealImagesDataset,0.00
img006425.jpg,RealImagesDataset,0.00
img006426.jpg,RealImagesDataset,0.00
img006427.jpg,RealImagesDataset,0.00
img006428.jpg,RealImagesDataset,0.00
img006429.jpg,RealImagesDataset,0.00
img006430.jpg,RealImagesDataset,0.00
img006431.jpg,RealImagesDataset,0.00
img006432.jpg,RealImagesDataset,0.01
img006433.jpg,RealImagesDataset,0.00
img006434.jpg,RealImagesDataset,0.00
img006435.jpg,RealImagesDataset,0.00
img006436.jpg,RealImagesDataset,0.00
img006437.jpg,RealImagesDataset,0.00
img006438.jpg,RealImagesDataset,0.00
img006439.jpg,RealImagesDataset,0.00
img006440.jpg,RealImagesDataset,0.00
img006441.jpg,RealImagesDataset,0.00
img006442.jpg,RealImagesDataset,0.00
img006443.jpg,RealImagesDataset,0.00
img006444.jpg,RealImagesDataset,0.00
img006445.jpg,RealImagesDataset,0.00
img006446.jpg,RealImagesDataset,0.00
img006447.jpg,RealImagesDataset,0.00
img006448.jpg,RealImagesDataset,0.00
img006449.jpg,RealImagesDataset,0.00
img006450.jpg,RealImagesDataset,0.00
img006451.jpg,RealImagesDataset,0.30
img006452.jpg,RealImagesDataset,0.00
img006453.jpg,RealImagesDataset,0.00
img006454.jpg,RealImagesDataset,0.00
img006455.jpg,RealImagesDataset,0.00
img006456.jpg,RealImagesDataset,0.00
img006457.jpg,RealImagesDataset,0.00
img006458.jpg,RealImagesDataset,0.01
img006459.jpg,RealImagesDataset,0.00
img006460.jpg,RealImagesDataset,0.01
img006461.jpg,RealImagesDataset,0.00
img006462.jpg,RealImagesDataset,0.00
img006463.jpg,RealImagesDataset,0.00
img006464.jpg,RealImagesDataset,0.02
img006465.jpg,RealImagesDataset,0.00
img006466.jpg,RealImagesDataset,0.00
img006467.jpg,RealImagesDataset,0.00
img006468.jpg,RealImagesDataset,0.01
img006469.jpg,RealImagesDataset,2.10
img006470.jpg,RealImagesDataset,0.00
img006471.jpg,RealImagesDataset,0.00
img006472.jpg,RealImagesDataset,0.00
img006473.jpg,RealImagesDataset,0.00
img006474.jpg,RealImagesDataset,0.01
img006475.jpg,RealImagesDataset,0.00
img006476.jpg,RealImagesDataset,0.00
img006477.jpg,RealImagesDataset,0.00
img006478.jpg,RealImagesDataset,0.00
img006479.jpg,RealImagesDataset,0.00
img006480.jpg,RealImagesDataset,0.00
img006481.jpg,RealImagesDataset,0.00
img006482.jpg,RealImagesDataset,0.00
img006483.jpg,RealImagesDataset,0.01
img006484.jpg,RealImagesDataset,0.00
img006485.jpg,RealImagesDataset,0.00
img006486.jpg,RealImagesDataset,0.00
img006487.jpg,RealImagesDataset,0.16
img006488.jpg,RealImagesDataset,0.00
img006489.jpg,RealImagesDataset,0.00
img006490.jpg,RealImagesDataset,0.00
img006491.jpg,RealImagesDataset,0.00
img006492.jpg,RealImagesDataset,0.23
img006493.jpg,RealImagesDataset,0.00
img006494.jpg,RealImagesDataset,0.00
img006495.jpg,RealImagesDataset,0.00
img006496.jpg,RealImagesDataset,0.00
img006497.jpg,RealImagesDataset,0.00
img006498.jpg,RealImagesDataset,0.00
img006499.jpg,RealImagesDataset,0.00
img006500.jpg,RealImagesDataset,0.01
img006501.jpg,RealImagesDataset,0.00
img006502.jpg,RealImagesDataset,0.00
img006503.jpg,RealImagesDataset,0.00
img006504.jpg,RealImagesDataset,0.00
img006505.jpg,RealImagesDataset,0.02
img006506.jpg,RealImagesDataset,0.00
img006507.jpg,RealImagesDataset,0.00
img006508.jpg,RealImagesDataset,0.00
img006509.jpg,RealImagesDataset,0.00
img006510.jpg,RealImagesDataset,0.00
img006511.jpg,RealImagesDataset,0.01
img006512.jpg,RealImagesDataset,0.00
img006513.jpg,RealImagesDataset,0.00
img006514.jpg,RealImagesDataset,0.00
img006515.jpg,RealImagesDataset,0.00
img006516.jpg,RealImagesDataset,0.04
img006517.jpg,RealImagesDataset,0.00
img006518.jpg,RealImagesDataset,0.00
img006519.jpg,RealImagesDataset,0.00
img006520.jpg,RealImagesDataset,0.00
img006521.jpg,RealImagesDataset,0.00
img006522.jpg,RealImagesDataset,0.00
img006523.jpg,RealImagesDataset,0.00
img006524.jpg,RealImagesDataset,0.00
img006525.jpg,RealImagesDataset,0.00
img006526.jpg,RealImagesDataset,0.00
img006527.jpg,RealImagesDataset,0.00
img006528.jpg,RealImagesDataset,0.00
img006529.jpg,RealImagesDataset,0.00
img006530.jpg,RealImagesDataset,0.41
img006531.jpg,RealImagesDataset,0.00
img006532.jpg,RealImagesDataset,0.00
img006533.jpg,RealImagesDataset,0.00
img006534.jpg,RealImagesDataset,0.01
img006535.jpg,RealImagesDataset,0.00
img006536.jpg,RealImagesDataset,0.79
img006537.jpg,RealImagesDataset,0.00
img006538.jpg,RealImagesDataset,0.00
img006539.jpg,RealImagesDataset,0.06
img006540.jpg,RealImagesDataset,0.00
img006541.jpg,RealImagesDataset,0.00
img006542.jpg,RealImagesDataset,0.00
img006543.jpg,RealImagesDataset,0.00
img006544.jpg,RealImagesDataset,0.00
img006545.jpg,RealImagesDataset,0.00
img006546.jpg,RealImagesDataset,0.00
img006547.jpg,RealImagesDataset,0.00
img006548.jpg,RealImagesDataset,0.03
img006549.jpg,RealImagesDataset,0.00
img006550.jpg,RealImagesDataset,0.00
img006551.jpg,RealImagesDataset,0.00
img006552.jpg,RealImagesDataset,0.00
img006553.jpg,RealImagesDataset,0.00
img006554.jpg,RealImagesDataset,0.00
img006555.jpg,RealImagesDataset,0.00
img006556.jpg,RealImagesDataset,0.00
img006557.jpg,RealImagesDataset,0.00
img006558.jpg,RealImagesDataset,0.79
img006559.jpg,RealImagesDataset,0.00
img006560.jpg,RealImagesDataset,0.00
img006561.jpg,RealImagesDataset,0.00
img006562.jpg,RealImagesDataset,0.00
img006563.jpg,RealImagesDataset,0.00
img006564.jpg,RealImagesDataset,0.00
img006565.jpg,RealImagesDataset,0.00
img006566.jpg,RealImagesDataset,0.00
img006567.jpg,RealImagesDataset,0.00
img006568.jpg,RealImagesDataset,0.00
img006569.jpg,RealImagesDataset,0.00
img006570.jpg,RealImagesDataset,0.00
img006571.jpg,RealImagesDataset,0.00
img006572.jpg,RealImagesDataset,0.00
img006573.jpg,RealImagesDataset,0.00
img006574.jpg,RealImagesDataset,0.00
img006575.jpg,RealImagesDataset,0.00
img006576.jpg,RealImagesDataset,0.00
img006577.jpg,RealImagesDataset,0.00
img006578.jpg,RealImagesDataset,0.01
img006579.jpg,RealImagesDataset,0.00
img006580.jpg,RealImagesDataset,0.00
img006581.jpg,RealImagesDataset,0.00
img006582.jpg,RealImagesDataset,0.00
img006583.jpg,RealImagesDataset,0.00
img006584.jpg,RealImagesDataset,0.00
img006585.jpg,RealImagesDataset,0.00
img006586.jpg,RealImagesDataset,0.00
img006587.jpg,RealImagesDataset,0.00
img006588.jpg,RealImagesDataset,0.00
img006589.jpg,RealImagesDataset,0.00
img006590.jpg,RealImagesDataset,0.00
img006591.jpg,RealImagesDataset,0.00
img006592.jpg,RealImagesDataset,0.00
img006593.jpg,RealImagesDataset,0.00
img006594.jpg,RealImagesDataset,0.00
img006595.jpg,RealImagesDataset,0.00
img006596.jpg,RealImagesDataset,0.00
img006597.jpg,RealImagesDataset,0.00
img006598.jpg,RealImagesDataset,0.00
img006599.jpg,RealImagesDataset,0.00
img006600.jpg,RealImagesDataset,0.00
img006601.jpg,RealImagesDataset,0.00
img006602.jpg,RealImagesDataset,0.00
img006603.jpg,RealImagesDataset,0.00
img006604.jpg,RealImagesDataset,0.00
img006605.jpg,RealImagesDataset,0.00
img006606.jpg,RealImagesDataset,0.01
img006607.jpg,RealImagesDataset,0.07
img006608.jpg,RealImagesDataset,0.00
img006609.jpg,RealImagesDataset,0.00
img006610.jpg,RealImagesDataset,0.00
img006611.jpg,RealImagesDataset,0.00
img006612.jpg,RealImagesDataset,0.00
img006613.jpg,RealImagesDataset,0.00
img006614.jpg,RealImagesDataset,0.00
img006615.jpg,RealImagesDataset,0.03
img006616.jpg,RealImagesDataset,0.00
img006617.jpg,RealImagesDataset,0.00
img006618.jpg,RealImagesDataset,0.00
img006619.jpg,RealImagesDataset,0.00
img006620.jpg,RealImagesDataset,0.01
img006621.jpg,RealImagesDataset,0.00
img006622.jpg,RealImagesDataset,0.00
img006623.jpg,RealImagesDataset,0.00
img006624.jpg,RealImagesDataset,0.00
img006625.jpg,RealImagesDataset,0.00
img006626.jpg,RealImagesDataset,0.00
img006627.jpg,RealImagesDataset,0.00
img006628.jpg,RealImagesDataset,0.00
img006629.jpg,RealImagesDataset,0.00
img006630.jpg,RealImagesDataset,0.00
img006631.jpg,RealImagesDataset,0.35
img006632.jpg,RealImagesDataset,0.00
img006633.jpg,RealImagesDataset,0.00
img006634.jpg,RealImagesDataset,0.00
img006635.jpg,RealImagesDataset,0.00
img006636.jpg,RealImagesDataset,0.00
img006637.jpg,RealImagesDataset,0.00
img006638.jpg,RealImagesDataset,0.00
img006639.jpg,RealImagesDataset,0.00
img006640.jpg,RealImagesDataset,0.00
img006641.jpg,RealImagesDataset,0.00
img006642.jpg,RealImagesDataset,0.01
img006643.jpg,RealImagesDataset,0.00
img006644.jpg,RealImagesDataset,0.00
img006645.jpg,RealImagesDataset,0.00
img006646.jpg,RealImagesDataset,0.00
img006647.jpg,RealImagesDataset,0.00
img006648.jpg,RealImagesDataset,0.09
img006649.jpg,RealImagesDataset,0.00
img006650.jpg,RealImagesDataset,0.00
img006651.jpg,RealImagesDataset,0.00
img006652.jpg,RealImagesDataset,0.00
img006653.jpg,RealImagesDataset,0.00
img006654.jpg,RealImagesDataset,0.00
img006655.jpg,RealImagesDataset,0.00
img006656.jpg,RealImagesDataset,0.00
img006657.jpg,RealImagesDataset,0.00
img006658.jpg,RealImagesDataset,0.00
img006659.jpg,RealImagesDataset,0.00
img006660.jpg,RealImagesDataset,0.00
img006661.jpg,RealImagesDataset,0.00
img006662.jpg,RealImagesDataset,0.00
img006663.jpg,RealImagesDataset,0.00
img006664.jpg,RealImagesDataset,0.00
img006665.jpg,RealImagesDataset,0.00
img006666.jpg,RealImagesDataset,0.07
img006667.jpg,RealImagesDataset,0.00
img006668.jpg,RealImagesDataset,0.00
img006669.jpg,RealImagesDataset,0.00
img006670.jpg,RealImagesDataset,0.00
img006671.jpg,RealImagesDataset,0.00
img006672.jpg,RealImagesDataset,0.31
img006673.jpg,RealImagesDataset,0.00
img006674.jpg,RealImagesDataset,0.12
img006675.jpg,RealImagesDataset,0.00
img006676.jpg,RealImagesDataset,0.00
img006677.jpg,RealImagesDataset,0.00
img006678.jpg,RealImagesDataset,0.00
img006679.jpg,RealImagesDataset,0.00
img006680.jpg,RealImagesDataset,0.00
img006681.jpg,RealImagesDataset,0.00
img006682.jpg,RealImagesDataset,0.00
img006683.jpg,RealImagesDataset,0.00
img006684.jpg,RealImagesDataset,0.03
img006685.jpg,RealImagesDataset,0.00
img006686.jpg,RealImagesDataset,0.00
img006687.jpg,RealImagesDataset,0.00
img006688.jpg,RealImagesDataset,0.00
img006689.jpg,RealImagesDataset,0.00
img006690.jpg,RealImagesDataset,0.00
img006691.jpg,RealImagesDataset,0.00
img006692.jpg,RealImagesDataset,0.00
img006693.jpg,RealImagesDataset,0.00
img006694.jpg,RealImagesDataset,0.05
img006695.jpg,RealImagesDataset,0.00
img006696.jpg,RealImagesDataset,0.00
img006697.jpg,RealImagesDataset,0.21
img006698.jpg,RealImagesDataset,0.00
img006699.jpg,RealImagesDataset,0.00
img006700.jpg,RealImagesDataset,0.00
img006701.jpg,RealImagesDataset,0.00
img006702.jpg,RealImagesDataset,0.01
img006703.jpg,RealImagesDataset,0.00
img006704.jpg,RealImagesDataset,0.00
img006705.jpg,RealImagesDataset,0.00
img006706.jpg,RealImagesDataset,0.00
img006707.jpg,RealImagesDataset,0.00
img006708.jpg,RealImagesDataset,0.01
img006709.jpg,RealImagesDataset,0.00
img006710.jpg,RealImagesDataset,0.00
img006711.jpg,RealImagesDataset,0.00
img006712.jpg,RealImagesDataset,0.00
img006713.jpg,RealImagesDataset,0.00
img006714.jpg,RealImagesDataset,0.23
img006715.jpg,RealImagesDataset,0.00
img006716.jpg,RealImagesDataset,0.04
img006717.jpg,RealImagesDataset,0.00
img006718.jpg,RealImagesDataset,0.00
img006719.jpg,RealImagesDataset,0.00
img006720.jpg,RealImagesDataset,0.01
img006721.jpg,RealImagesDataset,0.07
img006722.jpg,RealImagesDataset,0.00
img006723.jpg,RealImagesDataset,0.00
img006724.jpg,RealImagesDataset,0.00
img006725.jpg,RealImagesDataset,0.00
img006726.jpg,RealImagesDataset,0.00
img006727.jpg,RealImagesDataset,0.00
img006728.jpg,RealImagesDataset,0.01
img006729.jpg,RealImagesDataset,0.00
img006730.jpg,RealImagesDataset,0.00
img006731.jpg,RealImagesDataset,0.00
img006732.jpg,RealImagesDataset,0.00
img006733.jpg,RealImagesDataset,0.00
img006734.jpg,RealImagesDataset,0.00
img006735.jpg,RealImagesDataset,0.00
img006736.jpg,RealImagesDataset,0.00
img006737.jpg,RealImagesDataset,0.00
img006738.jpg,RealImagesDataset,2.59
img006739.jpg,RealImagesDataset,0.01
img006740.jpg,RealImagesDataset,0.00
img006741.jpg,RealImagesDataset,0.00
img006742.jpg,RealImagesDataset,0.00
img006743.jpg,RealImagesDataset,0.00
img006744.jpg,RealImagesDataset,0.00
img006745.jpg,RealImagesDataset,0.00
img006746.jpg,RealImagesDataset,0.00
img006747.jpg,RealImagesDataset,0.00
img006748.jpg,RealImagesDataset,0.00
img006749.jpg,RealImagesDataset,0.00
img006750.jpg,RealImagesDataset,0.00
img006751.jpg,RealImagesDataset,0.00
img006752.jpg,RealImagesDataset,0.00
img006753.jpg,RealImagesDataset,0.14
img006754.jpg,RealImagesDataset,0.00
img006755.jpg,RealImagesDataset,0.43
img006756.jpg,RealImagesDataset,0.00
img006757.jpg,RealImagesDataset,0.00
img006758.jpg,RealImagesDataset,0.00
img006759.jpg,RealImagesDataset,0.00
img006760.jpg,RealImagesDataset,0.00
img006761.jpg,RealImagesDataset,0.38
img006762.jpg,RealImagesDataset,0.00
img006763.jpg,RealImagesDataset,0.00
img006764.jpg,RealImagesDataset,0.00
img006765.jpg,RealImagesDataset,0.00
img006766.jpg,RealImagesDataset,0.00
img006767.jpg,RealImagesDataset,0.00
img006768.jpg,RealImagesDataset,0.00
img006769.jpg,RealImagesDataset,0.00
img006770.jpg,RealImagesDataset,0.00
img006771.jpg,RealImagesDataset,0.00
img006772.jpg,RealImagesDataset,0.00
img006773.jpg,RealImagesDataset,0.00
img006774.jpg,RealImagesDataset,0.00
img006775.jpg,RealImagesDataset,0.30
img006776.jpg,RealImagesDataset,0.00
img006777.jpg,RealImagesDataset,0.00
img006778.jpg,RealImagesDataset,0.00
img006779.jpg,RealImagesDataset,0.00
img006780.jpg,RealImagesDataset,0.00
img006781.jpg,RealImagesDataset,0.00
img006782.jpg,RealImagesDataset,0.00
img006783.jpg,RealImagesDataset,0.00
img006784.jpg,RealImagesDataset,0.00
img006785.jpg,RealImagesDataset,0.00
img006786.jpg,RealImagesDataset,0.00
img006787.jpg,RealImagesDataset,0.00
img006788.jpg,RealImagesDataset,0.03
img006789.jpg,RealImagesDataset,0.00
img006790.jpg,RealImagesDataset,0.00
img006791.jpg,RealImagesDataset,1.07
img006792.jpg,RealImagesDataset,0.00
img006793.jpg,RealImagesDataset,4.37
img006794.jpg,RealImagesDataset,0.00
img006795.jpg,RealImagesDataset,0.00
img006796.jpg,RealImagesDataset,0.00
img006797.jpg,RealImagesDataset,0.00
img006798.jpg,RealImagesDataset,0.00
img006799.jpg,RealImagesDataset,0.12
img006800.jpg,RealImagesDataset,0.00
img006801.jpg,RealImagesDataset,0.00
img006802.jpg,RealImagesDataset,0.00
img006803.jpg,RealImagesDataset,0.00
img006804.jpg,RealImagesDataset,0.00
img006805.jpg,RealImagesDataset,0.00
img006806.jpg,RealImagesDataset,0.00
img006807.jpg,RealImagesDataset,0.00
img006808.jpg,RealImagesDataset,0.11
img006809.jpg,RealImagesDataset,0.10
img006810.jpg,RealImagesDataset,0.00
img006811.jpg,RealImagesDataset,0.00
img006812.jpg,RealImagesDataset,0.00
img006813.jpg,RealImagesDataset,0.00
img006814.jpg,RealImagesDataset,0.00
img006815.jpg,RealImagesDataset,0.00
img006816.jpg,RealImagesDataset,0.00
img006817.jpg,RealImagesDataset,0.06
img006818.jpg,RealImagesDataset,0.00
img006819.jpg,RealImagesDataset,0.00
img006820.jpg,RealImagesDataset,0.00
img006821.jpg,RealImagesDataset,0.00
img006822.jpg,RealImagesDataset,0.00
img006823.jpg,RealImagesDataset,0.00
img006824.jpg,RealImagesDataset,0.12
img006825.jpg,RealImagesDataset,0.00
img006826.jpg,RealImagesDataset,0.00
img006827.jpg,RealImagesDataset,0.00
img006828.jpg,RealImagesDataset,0.01
img006829.jpg,RealImagesDataset,0.00
img006830.jpg,RealImagesDataset,0.00
img006831.jpg,RealImagesDataset,0.02
img006832.jpg,RealImagesDataset,0.00
img006833.jpg,RealImagesDataset,0.07
img006834.jpg,RealImagesDataset,0.02
img006835.jpg,RealImagesDataset,0.00
img006836.jpg,RealImagesDataset,0.00
img006837.jpg,RealImagesDataset,0.00
img006838.jpg,RealImagesDataset,0.00
img006839.jpg,RealImagesDataset,0.30
img006840.jpg,RealImagesDataset,0.00
img006841.jpg,RealImagesDataset,0.00
img006842.jpg,RealImagesDataset,0.00
img006843.jpg,RealImagesDataset,0.00
img006844.jpg,RealImagesDataset,0.00
img006845.jpg,RealImagesDataset,0.00
img006846.jpg,RealImagesDataset,0.04
img006847.jpg,RealImagesDataset,0.00
img006848.jpg,RealImagesDataset,0.00
img006849.jpg,RealImagesDataset,0.00
img006850.jpg,RealImagesDataset,0.00
img006851.jpg,RealImagesDataset,0.00
img006852.jpg,RealImagesDataset,0.00
img006853.jpg,RealImagesDataset,0.00
img006854.jpg,RealImagesDataset,0.00
img006855.jpg,RealImagesDataset,0.00
img006856.jpg,RealImagesDataset,0.00
img006857.jpg,RealImagesDataset,0.00
img006858.jpg,RealImagesDataset,0.00
img006859.jpg,RealImagesDataset,0.00
img006860.jpg,RealImagesDataset,0.00
img006861.jpg,RealImagesDataset,0.00
img006862.jpg,RealImagesDataset,0.00
img006863.jpg,RealImagesDataset,0.00
img006864.jpg,RealImagesDataset,0.00
img006865.jpg,RealImagesDataset,0.00
img006866.jpg,RealImagesDataset,0.00
img006867.jpg,RealImagesDataset,0.00
img006868.jpg,RealImagesDataset,0.00
img006869.jpg,RealImagesDataset,0.00
img006870.jpg,RealImagesDataset,0.00
img006871.jpg,RealImagesDataset,0.00
img006872.jpg,RealImagesDataset,0.00
img006873.jpg,RealImagesDataset,0.02
img006874.jpg,RealImagesDataset,0.00
img006875.jpg,RealImagesDataset,0.00
img006876.jpg,RealImagesDataset,0.00
img006877.jpg,RealImagesDataset,0.02
img006878.jpg,RealImagesDataset,0.00
img006879.jpg,RealImagesDataset,0.00
img006880.jpg,RealImagesDataset,0.01
img006881.jpg,RealImagesDataset,0.00
img006882.jpg,RealImagesDataset,0.00
img006883.jpg,RealImagesDataset,0.70
img006884.jpg,RealImagesDataset,0.00
img006885.jpg,RealImagesDataset,0.00
img006886.jpg,RealImagesDataset,0.00
img006887.jpg,RealImagesDataset,0.15
img006888.jpg,RealImagesDataset,0.00
img006889.jpg,RealImagesDataset,0.00
img006890.jpg,RealImagesDataset,0.00
img006891.jpg,RealImagesDataset,0.00
img006892.jpg,RealImagesDataset,0.00
img006893.jpg,RealImagesDataset,0.00
img006894.jpg,RealImagesDataset,0.00
img006895.jpg,RealImagesDataset,0.00
img006896.jpg,RealImagesDataset,0.00
img006897.jpg,RealImagesDataset,0.00
img006898.jpg,RealImagesDataset,0.00
img006899.jpg,RealImagesDataset,0.00
img006900.jpg,RealImagesDataset,0.00
img006901.jpg,RealImagesDataset,0.00
img006902.jpg,RealImagesDataset,0.00
img006903.jpg,RealImagesDataset,0.00
img006904.jpg,RealImagesDataset,0.00
img006905.jpg,RealImagesDataset,0.00
img006906.jpg,RealImagesDataset,0.00
img006907.jpg,RealImagesDataset,0.00
img006908.jpg,RealImagesDataset,0.00
img006909.jpg,RealImagesDataset,0.00
img006910.jpg,RealImagesDataset,8.83
img006911.jpg,RealImagesDataset,0.00
img006912.jpg,RealImagesDataset,0.00
img006913.jpg,RealImagesDataset,0.00
img006914.jpg,RealImagesDataset,0.06
img006915.jpg,RealImagesDataset,0.00
img006916.jpg,RealImagesDataset,0.00
img006917.jpg,RealImagesDataset,0.02
img006918.jpg,RealImagesDataset,0.00
img006919.jpg,RealImagesDataset,0.00
img006920.jpg,RealImagesDataset,0.00
img006921.jpg,RealImagesDataset,0.00
img006922.jpg,RealImagesDataset,0.00
img006923.jpg,RealImagesDataset,0.00
img006924.jpg,RealImagesDataset,0.00
img006925.jpg,RealImagesDataset,0.18
img006926.jpg,RealImagesDataset,0.00
img006927.jpg,RealImagesDataset,0.00
img006928.jpg,RealImagesDataset,0.00
img006929.jpg,RealImagesDataset,0.00
img006930.jpg,RealImagesDataset,0.80
img006931.jpg,RealImagesDataset,0.00
img006932.jpg,RealImagesDataset,0.00
img006933.jpg,RealImagesDataset,0.00
img006934.jpg,RealImagesDataset,0.01
img006935.jpg,RealImagesDataset,0.00
img006936.jpg,RealImagesDataset,0.00
img006937.jpg,RealImagesDataset,0.00
img006938.jpg,RealImagesDataset,0.00
img006939.jpg,RealImagesDataset,0.21
img006940.jpg,RealImagesDataset,0.00
img006941.jpg,RealImagesDataset,0.00
img006942.jpg,RealImagesDataset,0.00
img006943.jpg,RealImagesDataset,0.00
img006944.jpg,RealImagesDataset,0.00
img006945.jpg,RealImagesDataset,0.02
img006946.jpg,RealImagesDataset,0.00
img006947.jpg,RealImagesDataset,0.00
img006948.jpg,RealImagesDataset,0.00
img006949.jpg,RealImagesDataset,0.00
img006950.jpg,RealImagesDataset,0.00
img006951.jpg,RealImagesDataset,0.00
img006952.jpg,RealImagesDataset,0.00
img006953.jpg,RealImagesDataset,0.02
img006954.jpg,RealImagesDataset,0.00
img006955.jpg,RealImagesDataset,0.00
img006956.jpg,RealImagesDataset,0.19
img006957.jpg,RealImagesDataset,0.00
img006958.jpg,RealImagesDataset,0.00
img006959.jpg,RealImagesDataset,0.00
img006960.jpg,RealImagesDataset,0.00
img006961.jpg,RealImagesDataset,0.00
img006962.jpg,RealImagesDataset,0.00
img006963.jpg,RealImagesDataset,0.01
img006964.jpg,RealImagesDataset,0.00
img006965.jpg,RealImagesDataset,0.01
img006966.jpg,RealImagesDataset,0.01
img006967.jpg,RealImagesDataset,0.00
img006968.jpg,RealImagesDataset,0.00
img006969.jpg,RealImagesDataset,0.01
img006970.jpg,RealImagesDataset,0.00
img006971.jpg,RealImagesDataset,0.00
img006972.jpg,RealImagesDataset,0.00
img006973.jpg,RealImagesDataset,0.00
img006974.jpg,RealImagesDataset,0.00
img006975.jpg,RealImagesDataset,0.01
img006976.jpg,RealImagesDataset,0.03
img006977.jpg,RealImagesDataset,0.00
img006978.jpg,RealImagesDataset,0.00
