Index,Topic,Link,Date
507,Politics,https://diario.elmundo.sv/Política/anep-no-somos-partido-politico-ni-oposicion-de-nadie-pero-tambien-nos-toca-ser-criticos,2020-09-28
508,Politics,https://diario.elmundo.sv/Política/ministro-de-agricultura-no-llego-a-explicar-compras-por-ser-nexo-de-covid-19,2020-07-27
509,Politics,https://diario.elmundo.sv/Política/diputada-suplente-de-gana-llama-a-defender-la-vida-tras-revelar-que-es-positiva-a-covid-19,2020-07-02
510,Politics,https://diario.elmundo.sv/Política/gobierno-espera-que-presupuesto-2018-sea-aprobado-antes-de-diciembre,2017-11-13
511,Politics,https://www.milenio.com/politica/patricia-armendariz-apoya-amlo-pausa-entre-mexico-espana,2022-11-02
512,Politics,https://diario.elmundo.sv/Política/calleja-promete-mejorar-red-vial-en-la-union-y-apoyo-a-sector-agropecuario,2019-01-05
513,Politics,https://diario.elmundo.sv/Política/que-pasara-si-falla-la-tecnologia-el-dia-de-las-elecciones-asi-responde-el-tse,2021-01-28
514,Politics,https://diario.elmundo.sv/Política/asi-quedo-la-comision-de-antejuicio-a-quijano-luego-de-pleitos-en-asamblea,2020-02-27
515,Politics,https://diario.elmundo.sv/Política/muyshondt-presenta-proyecto-de-corredor-urbano,2018-01-11
516,Politics,https://elpais.com/planeta-futuro/que-mueve-a/2022-02-16/la-desnutricion-en-guatemala-es-una-estrategia-politica.html,2022-02-16
517,Politics,https://diario.elmundo.sv/Política/funde-ti-y-ac-piden-mision-internacional-contra-impunidad-y-corrupcion-independiente,2019-05-14
518,Politics,https://diario.elmundo.sv/Política/abiertos-a-regular-nivel-de-deudas-de-alcaldias,2017-02-11
519,Politics,https://diario.elmundo.sv/Política/demanda-busca-permitir-candidatos-a-presidente-que-no-sean-partidarios,2017-02-03
520,Politics,https://diario.elmundo.sv/Política/ortega-nacionaliza-a-funes-y-a-su-familia,2019-07-31
521,Politics,https://diario.elmundo.sv/Política/cd-dice-plazo-vencio-a-la-sala-y-que-sus-sentencias-se-respetan,2018-06-29
522,Politics,https://diario.elmundo.sv/Política/asamblea-no-removera-a-familiares-de-diputados,2020-01-09
523,Politics,https://www.diariocolatino.com/breves-citas-visiones-y-alertas/?utm_source=rss&utm_medium=rss&utm_campaign=breves-citas-visiones-y-alertas,2022-02-16
524,Politics,https://diario.elmundo.sv/Política/bukele-y-olivo-se-enfrentan-en-twitter-amedrentamientos-opositores-y-campana-adelantada,2020-10-26
525,Politics,https://elpais.com/internacional/2022-02-16/la-politica-en-colombia-sigue-siendo-una-cosa-de-hombres.html,2022-02-16
526,Politics,https://diario.elmundo.sv/Política/tse-pedira-refuerzo-presupuestario-para-voto-en-el-exterior,2021-11-26
527,Politics,https://diario.elmundo.sv/Política/bukele-apostara-por-mejorar-hospitales-en-jiquilisco,2018-11-19
528,Politics,https://diario.elmundo.sv/Política/diputados-de-nuevas-ideas-ponen-aviso-contra-expresidente-cristiani-por-presunto-enriquecimiento-ilicito,2021-09-03
529,Politics,https://elpais.com/mexico/escaparate/2022-02-16/vitamina-c-para-la-cara-beneficios-consejos-y-el-serum-mas-vendido-de-amazon.html,2022-02-16
530,Politics,https://diario.elmundo.sv/Política/quienes-votaron-y-no-votaron-por-la-reforma-a-la-ley-de-extincion-de-dominio,2017-07-18
531,Politics,https://elpais.com/espana/catalunya/2022-02-17/un-ano-perdido-para-proteger-el-delta-del-llobregat.html,2022-02-17
532,Politics,https://elpais.com/ideas/2022-02-12/philipp-blom-la-gente-toma-antidepresivos-los-ancianos-mueren-en-soledad-esto-es-una-sociedad-ideal.html,2022-02-12
533,Politics,https://diario.elmundo.sv/Política/el-salvador-se-compromete-a-trabajar-con-autoridades-hondurenas,2018-01-07
534,Politics,https://diario.elmundo.sv/Política/para-realizar-estos-viajes-pide-permiso-el-presidente-sanchez-ceren,2018-01-10
535,Politics,https://diario.elmundo.sv/Política/como-justifica-nuevas-ideas-la-resolucion-de-reeleccion-presidencial,2021-09-06
536,Politics,https://diario.elmundo.sv/Política/demanda-pretende-que-cotizantes-sin-edad-de-jubilacion-accedan-a-sus-ahorros,2019-11-28
537,Politics,https://www.milenio.com/politica/aspirantes-candidatura-independiente-tamaulipas-alcanzan-firmas,2022-11-02
538,Politics,https://diario.elmundo.sv/Política/alvarado-es-una-verguenza-que-gobierno-salvadoreno-reconozca-a-maduro,2019-01-24
539,Politics,https://elpais.com/mexico/opinion/2022-02-12/la-doble-diplomacia-de-ebrard.html,2022-02-12
540,Politics,https://diario.elmundo.sv/Política/diputados-evaluan-multar-a-transfugas,2017-04-26
541,Politics,https://diario.elmundo.sv/politica/piden-atencion-medica-permanente-a-pacientes-renales-en-ley-de-trasplantes,2022-01-27
542,Politics,https://diario.elmundo.sv/Política/decreto-obliga-pruebas-a-medicos,2020-07-31
543,Politics,https://diario.elmundo.sv/Política/comisionada-recinos-el-presidente-ha-evitado-el-desborde-de-la-violencia,2020-02-09
544,Politics,https://elpais.com/mexico/2022-02-15/cuauhtemoc-cardenas-no-veo-atropello-de-espana-si-las-empresas-cometieron-delito-que-se-castigue.html,2022-02-15
545,Politics,https://diario.elmundo.sv/Política/podrian-resolver-caso-exvicepresidenta-magistrado,2018-06-14
546,Politics,https://elpais.com/cultura/2022-02-16/alcarras-de-carla-simon-gana-el-oso-de-oro-de-berlin-2022.html,2022-02-16
547,Politics,https://diario.elmundo.sv/politica/diputados-viajaran-a-houston-para-abordar-tema-del-voto-en-el-exterior,2022-02-07
548,Politics,https://diario.elmundo.sv/Política/manifestantes-gritan-cobardes-y-devuelvan-lo-robado-a-diputados-del-fmln,2019-09-27
549,Politics,https://diario.elmundo.sv/Política/fgr-y-onu-presentan-ley-para-combatir-el-lavado-de-dinero,2018-10-24
550,Politics,https://diario.elmundo.sv/Política/corte-plena-con-un-ano-sin-resolver-casos-de-probidad,2018-08-24
551,Politics,https://elpais.com/ideas/2022-02-15/ir-a-un-death-cafe-para-hablar-de-la-muerte-ocurre-mas-a-menudo-de-lo-que-piensas.html,2022-02-15
552,Politics,https://diario.elmundo.sv/Política/critican-consulta-para-nueva-ley-de-reconciliacion,2019-10-08
553,Politics,https://diario.elmundo.sv/Política/enmienda-en-ley-de-eeuu-exigira-reporte-de-funcionarios-corruptos-de-centroamerica,2018-05-24
554,Politics,https://www.milenio.com/politica/heber-lopezez-paga-amlo-periodista-asesinado,2022-11-02
555,Politics,https://diario.elmundo.sv/Política/sanchez-ceren-reduccion-de-migracion-es-por-esfuerzo-propio-no-por-ayuda-de-eeuu,2018-10-23
556,Politics,https://diario.elmundo.sv/Política/crean-subcomision-que-entrevistara-a-candidatos-a-fiscal,2018-11-13
557,Politics,https://diario.elmundo.sv/Política/tse-excluyo-voto-en-el-exterior-y-uso-de-tecnologia-en-reformas-2021,2019-10-09
558,Politics,https://diario.elmundo.sv/Política/presidente-acusa-a-sala-de-violar-orden-juridico-y-dice-tomara-medidas,2017-07-26
559,Politics,https://diario.elmundo.sv/Política/bukele-se-defiende-ante-criticas-de-oposicion,2021-11-30
560,Politics,https://diario.elmundo.sv/Política/sorpresiva-sesion-privada-de-zuniga-con-diputados,2021-05-12
561,Politics,https://diario.elmundo.sv/Política/bukele-funes-pasa-de-asilado-a-criminal,2019-07-31
562,Politics,https://diario.elmundo.sv/Política/gallegos-magana-y-martel-no-presentaron-sus-declaraciones,2018-11-12
563,Politics,https://www.milenio.com/politica/delgado-4t-saldando-deudas-historicas-grupos-marginados,2022-10-02
564,Politics,https://diario.elmundo.sv/Política/las-advertencias-de-federico-anliker-va-a-arder-troya,2021-02-10
565,Politics,https://diario.elmundo.sv/Política/abogados-las-sanciones-a-las-aerolineas-deben-estar-en-una-ley,2020-09-22
566,Politics,https://diario.elmundo.sv/Política/zamora-preve-caida-de-cooperacion-ni-rechaza-afectacion,2021-11-19
567,Politics,https://diario.elmundo.sv/Política/gobierno-pide-una-ley-de-agentes-extranjeros-para-evitar-injerencia,2021-11-10
568,Politics,https://elpais.com/babelia/2022-02-12/paul-thomas-anderson-recrea-el-beverly-hills-de-la-clase-obrera-en-licorice-pizza.html,2022-02-12
569,Politics,https://www.expansion.com/directivos/2022/02/11/620598bde5fdeae26d8b4591.html,2022-02-11
570,Politics,https://diario.elmundo.sv/Política/es-una-ley-que-privatiza-lo-que-ya-esta-de-hecho,2021-06-28
571,Politics,https://diario.elmundo.sv/Política/politica-exterior-de-bukele-segun-los-diputados-desde-erratica-hasta-pragmatica,2019-12-31
572,Politics,https://diario.elmundo.sv/Política/elegirian-el-voto-electronico-como-mecanismo-en-ley-del-voto-en-exterior,2021-11-04
573,Politics,https://diario.elmundo.sv/Política/hoy-aprobaran-tres-prestamos,2021-05-18
574,Politics,https://diario.elmundo.sv/Política/ley-desplazados-pide-fondos-de-impuesto-telefonia,2019-11-28
575,Politics,https://diario.elmundo.sv/Política/pddh-dice-retroactividad-tiene-una-limitante-constitucional,2021-09-02
576,Politics,https://diario.elmundo.sv/Política/dplf-dice-presidente-ataca-a-sala-y-advierte-riesgos,2020-06-26
577,Politics,https://diario.elmundo.sv/Política/por-que-julio-olivo-propone-abrir-las-sesiones-del-tribunal-electoral-en-el-salvador,2020-10-30
578,Politics,https://elpais.com/opinion/2022-02-17/clausewitz-ha-regresado.html,2022-02-17
579,Politics,https://www.expansion.com/economia/politica/2022/02/12/6207bba8468aebe07d8b4604.html,2022-02-12
580,Politics,https://diario.elmundo.sv/Política/duran-cueste-lo-que-cueste-se-debe-ampliar-voto-en-el-exterior,2020-01-18
581,Politics,https://diario.elmundo.sv/Política/procurador-deja-a-asamblea-decision-sobre-penas-para-crimenes-de-guerra,2019-12-19
582,Politics,https://gloria.tv/video/yRrtUtTCfPga6cq2VDJPcgQe4,2017-11-23
583,Politics,http://www.breitbart.com/california/2017/10/17/ice-detainer-issued-for-suspected-wine-country-arsonist-in-sonoma-jail/,2017-10-17
584,Politics,https://www.politico.com/story/2017/05/09/trump-presidents-carter-bush-clinton-238125,2017-05-09
585,Politics,https://www.mirror.co.uk/news/us-news/there-blood-everywhere-terrified-students-12029466,2018-02-15
586,Politics,https://www.newsweek.com/president-donald-trump-kim-jong-un-nobel-peace-prize-north-korea-south-korea-905146,2018-04-28
587,Politics,https://www.thesun.co.uk/news/5999912/buzz-aldrin-ufo-lie-detector-test-alien-life-exists-convinced/,2018-04-08
588,Politics,https://www.haaretz.com/us-news/how-donald-trump-lost-the-war-on-christmas-1.5629520,2017-12-26
589,Politics,https://www.theguardian.com/us-news/2017/aug/12/virginia-unite-the-right-rally-protest-violence,2018-08-13
590,Politics,https://www.nbcnews.com/politics/congress/debbie-wasserman-schultz-aide-arrested-trying-flee-country-n786651,2017-07-26
591,Politics,https://www.vox.com/policy-and-politics/2018/4/2/17164266/trump-russia-mueller-email-hackings-dnc-clinton,2018-07-13
592,Politics,https://web.archive.org/web/20170508145802/http://americanflavor.news:80/2017/05/02/just-barack-obama-arrested-japanese-drug-bust,2017-05-02
593,Politics,http://www.breitbart.com/big-government/2018/02/07/food-stamp-enrollment-drops-4-million-one-month/,2018-02-07
594,Politics,https://web.archive.org/web/20170806200608/https://world-politicus.com/2017/07/08/obama-goes-g20-summit/,2017-07-08
595,Politics,http://www.breitbart.com/live/state-union-fact-check-analysis-livewire/fact-check-no-falls-river-massachusetts-was-not-built-by-immigrants/,2018-01-30
596,Politics,https://halfwaypost.com/2017/07/06/white-house-chef-quits-because-trump-has-only-eaten-fast-food-for-6-months/,2017-07-06
598,Politics,http://www.bbc.com/news/election-us-2016-37987306?ocid=socialflow_twitter,2016-11-15
599,Politics,https://web.archive.org/web/20170629142109/http://stgeorgegazette.com:80/trump-plans-to-resign-within-30-days,2017-06-28
600,Politics,https://web.archive.org/web/20170415165124/http://thenewyorkevening.com:80/2017/04/10/breaking-malia-obama-expelled-harvard,2017-04-10
601,Politics,http://realnewsrightnow.com/2016/04/trump-on-revamping-the-military-were-bringing-back-the-draft/,2016-04-29
602,Politics,http://www.thegatewaypundit.com/2017/12/facebook-picks-sides-alabama-senate-race-shuts-gateway-pundit-breitbart-reports-discredited-allred-accuser/,2018-08-01
603,Politics,https://dailybuzzlive.com/cannibals-arrested-florida/,2021-04-05
604,Politics,https://web.archive.org/web/20171228111229/http://defense-usa.xyz/2017/12/15/boom-roy-moore-takes-the-military-vote-pulls-ahead-by-5k-votes/,2017-12-15
605,Politics,https://www.rollingstone.com/music/news/miley-cyrus-donald-trump-is-a-fking-nightmare-20160302,2016-03-02
606,Politics,https://web.archive.org/web/20170426151139/http://ilovenativeamericans.us/2017/04/25/trump-wants-to-deport-american-indians-to-india/,2017-04-25
607,Politics,http://nymag.com/daily/intelligencer/2018/06/fbi-agent-peter-strzok-will-testify-before-congress.html,2018-06-18
608,Politics,https://www.nbcnews.com/storyline/charleston-church-shooting/charleston-shooter-dylann-roof-moved-death-row-terre-haute-federal-n749671,2017-04-22
609,Politics,https://usawatchdog.com/clinton-foundation-largest-unprosecuted-charity-fraud-in-history-charles-ortel/,2016-08-28
610,Politics,https://gellerreport.com/2018/07/facebook-declaration-independence-hate-speech.html/,2018-07-05
611,Politics,https://www.thegatewaypundit.com/2018/06/trump-approval-rating-better-than-obama-and-reagan-at-same-point-in-their-presidencies/,2018-08-01
612,Politics,https://www.newsweek.com/donna-brazile-book-seth-rich-dnc-murder-conspiracy-702838,2017-11-06
613,Politics,http://www.foxnews.com/us/2018/03/16/ohio-student-suspended-for-staying-in-class-during-walkouts.html,2018-03-16
614,Politics,https://www.nytimes.com/2016/11/25/world/europe/fake-news-donald-trump-hillary-clinton-georgia.html?_r=0,2016-11-25
615,Politics,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm598317.htm,2018-02-26
616,Politics,https://activistmommy.com/breaking-roy-moores-accuser-worked-democratic-leaders-actively-campaigning-moores-opponent/,2017-11-10
617,Politics,https://www.thegatewaypundit.com/2018/01/stunning-democrats-boo-parents-girls-murdered-ms-13-killers-new-york-video/,2018-08-01
618,Politics,http://www.unseen-pedia.com/citizens-want-receive-gvt-benefits-must-agree-microchipped-near-future/,2021-07-25
619,Politics,https://observeronline.news/georgia-mosque-keeps-hurricane-harvey-donations-will-send-to-syrian-refugees-instead/,2017-09-07
620,Politics,https://www.justice.gov/opa/pr/attorney-general-sessions-statement-recusal,2017-03-02
621,Politics,http://www.foxnews.com/politics/2018/03/12/ice-removal-key-goal-democrats-in-2020-election.html,2018-03-12
622,Politics,http://empirenews.net/obama-orders-life-sized-bronze-statute-of-himself-to-be-permanently-installed-in-white-house/,2016-12-31
623,Politics,https://unofficialnetworks.com/2016/09/21/man-loses-his-testicles-after-attempting-to-smoke-weed-through-a-scuba-tank/,2016-09-21
624,Politics,https://forums.spacebattles.com/threads/%E2%80%9Cgay-people-should-wear-specially-colored-clothes-to-warn-straight-people%E2%80%9D.362660/,2015-11-04
625,Politics,http://www.thegatewaypundit.com/2017/12/called-gloria-allred-accuser-admits-tampered-roy-moores-yearbook-signature-video/,2018-08-01
626,Politics,http://www.thegatewaypundit.com/2017/09/smoking-gun-san-juan-teamsters-didnt-show-work-distribute-relief-supplies-us-aid-rotting-ports/,2018-08-01
627,Politics,https://observeronline.news/president-trump-signs-executive-order-stripping-nfl-of-non-profit-status/,2017-10-08
628,Politics,https://proconservativenews.com/shaquille-oneal-says-trump-is-possibly-the-best-president-of-the-president-of-all-times-ever-he-is-not-afraid-to/,2017-12-10
629,Politics,http://www.occupydemocrats.com/virginia-republican-wants-schools-to-check-childrens-genitals-before-using-bathroom/,2016-01-12
630,Politics,https://www.inverse.com/article/21717-leonardo-dicaprio-barack-obama-elon-musk-mars-trio-sxsl,2016-10-04
631,Politics,http://inshapetoday.com/now-official-fda-announced-vaccines-causing-autism/,2017-11-15
632,Politics,https://web.archive.org/web/20170412155326/http://southernconservativextra.com:80/thall/texas-law-enforcement-officer-fatally-shot-upon-arriving-for-work-by-3-muslim-refugee-do-you-support-to-deport-them,2017-04-04
633,Politics,https://web.archive.org/web/20160806033734/http://associatedmediacoverage.com/motorcycle-owners-required-install-75-mph-governor-january-2017/,2016-07-31
634,Politics,https://www.newsweek.com/obama-not-trump-may-be-invited-royal-wedding-prince-harry-and-meghan-markle-722899,2017-11-27
635,Politics,https://www.masscops.com/threads/executive-order-leads-to-capture-of-isis-leader-rasheed-muhammad.185305/,2017-02-01
636,Politics,https://news.antiwar.com/2018/04/09/red-crescent-says-no-evidence-of-chemical-attack-in-syrias-douma/,2018-04-09
637,Politics,https://asnowrose.wordpress.com/2016/12/20/breaking-crew-of-air-force-one-refuses-to-fly-obama-6000-miles-just-to-play-golf-buzzfeedusa/,2016-12-29
638,Politics,https://washingtonpress.com/2018/06/25/a-trump-fan-was-just-charged-with-trying-to-murder-maxine-waters-on-same-day-trump-threatened-her/,2018-06-25
639,Politics,https://boingboing.net/2018/04/09/fox-news-accidentally-puts-up.html,2018-04-09
640,Politics,https://www.hollywoodreporter.com/live-feed/daily-shows-michelle-wolf-lands-her-own-netflix-late-night-show-1083705,2019-09-03
641,Politics,https://empirenews.net/police-discover-meth-lab-in-back-room-of-alabama-walmart/,2017-03-30
642,Politics,http://archive.is/DQqCx,2016-12-19
643,Gossip,www.dailymail.co.uk/tvshowbiz/article-5874213/Did-Miley-Cyrus-Liam-Hemsworth-secretly-married.html,2018-06-22
644,Gossip,variety.com/2017/biz/news/tax-march-donald-trump-protest-1202031487/,2017-04-15
645,Gossip,www.dailymail.co.uk/femail/article-3499192/Do-blondes-REALLY-fun-Cindy-Crawford-s-model-daughter-Kaia-Gerber-puts-theory-test-peroxide-wig-dining-Harry-Styles.html,2016-03-18
646,Gossip,variety.com/2018/film/news/list-2018-oscar-nominations-1202668757/,2018-06-23
647,Gossip,www.townandcountrymag.com/society/tradition/a10241220/jfk-jr-princess-diana/,2017-06-29
648,Gossip,www.foxnews.com/entertainment/2016/12/16/biggest-celebrity-scandals-2016.html,2016-10-16
649,Gossip,www.huffingtonpost.com/entry/kate-mckinnon-the-spy-who-dumped-me_us_5b61e93ae4b0fd5c73d59a48,2018-08-03
650,Gossip,www.marieclaire.com.au/selena-gomez-had-the-perfect-response-to-news-of-justin-bieber-s-engagement,2018-07-09
651,Gossip,www.politico.com/story/2017/09/22/full-statement-john-mccain-on-voting-no-on-graham-cassidy-243030,2017-09-22
652,Gossip,www.newidea.com.au/julia-roberts-miracle-baby-at-50,2018-07-20
653,Gossip,www.usmagazine.com/entertainment/news/blake-shelton-gwen-stefani-talk-hookup-on-the-voice-w468013/,2017-02-21
654,Gossip,www.hollywoodreporter.com/lists/emmys-2017-reactions-nominees-1020402,2019-09-03
655,Gossip,www.ibtimes.co.uk/chris-brown-does-not-want-royalty-be-like-north-west-1493960,2015-03-28
658,Gossip,www.usmagazine.com/celebrity-news/news/jennifer-lawrence-says-mother-led-to-darren-aronofsky-split/,2017-11-29
660,Gossip,www.thewrap.com/johnny-depp-settles-lawsuit-against-his-former-business-managers/,2018-07-16
661,Gossip,www.forbes.com/sites/scottmendelson/2018/05/21/halle-berry-and-more-to-join-keanu-reeves-in-third-john-wick-flick/,2018-05-21
663,Gossip,www.foxnews.com/entertainment/2017/11/06/kylie-jenner-slams-altered-photos-amid-pregnancy-rumors.html,2017-11-6
664,Gossip,www.huffingtonpost.com/entry/jennifer-garner-and-ben-affleck-file-for-divorce_us_58f0bf56e4b0da2ff85fdbe5,2017-04-14
665,Gossip,time.com/4653873/donald-trump-immigration-ban/,2017-01-31
666,Gossip,www.usmagazine.com/celebrity-news/news/police-respond-to-kim-kardashians-house-in-apparent-swatting-call-w470430/,2017-03-04
667,Gossip,www.celebitchy.com/547278/did_miley_cyrus_get_mad_at_liam_hemsworth_for_refusing_to_wear_his_promise_ring/,2017-07-10
668,Gossip,www.ok.co.uk/celebrity-news/1423759/prince-philip-dead-the-queen-fuming-fake-rumours-death,2018-07-22
669,Gossip,marriedbiography.com/gwen-stefani-finding-the-inspiration-to-have-another-baby-from-janet-jackson-is-the-story-true-find-out-what-gossip-cop-has-to-say-about-it/,2023-12-01
670,Gossip,www.elitedaily.com/p/are-david-victoria-beckham-divorcing-the-soccer-star-shut-down-the-rumors-9340372,2018-06-08
671,Gossip,www.harpersbazaar.com/celebrity/latest/a13453462/taylor-swift-repuation-magazine-tabloid-criticism/,2017-11-08
672,Gossip,www.thecut.com/2018/05/kim-kardashian-wants-khloe-to-leave-tristan-thompson-report.html,2018-05-27
673,Gossip,www.newidea.com.au/brad-pitt-jennifer-aniston-second-wedding-report,2018-06-14
674,Gossip,uznayvse.ru/en/news/88091.html,2017-11-30
675,Gossip,deadline.com/2017/01/ewan-mcgregor-cancels-piers-morgan-interview-womens-march-comments-good-morning-britain-trainspotting-1201893035/,2017-01-24
677,Gossip,dailycaller.com/2016/10/05/jennifer-anistons-mothers-caregiver-writing-tell-all-book-to-expose-actress/,2016-10-05
678,Gossip,www.bustle.com/p/are-katy-perry-the-weeknd-dating-the-two-got-dinner-immediately-set-off-rumors-5525361,2017-11-21
679,Gossip,www.newidea.com.au/selena-gomez-and-justin-bieber-planning-wedding-and-a-baby,2017-11-09
680,Gossip,www.newidea.com.au/brad-pitt-wins-custody-battle-angelina-jolie,2018-04-12
682,Gossip,www.foxnews.com/entertainment/2018/07/03/katherine-mcphee-and-david-foster-engaged-make-may-december-romance-official.html,2018-07-03
683,Gossip,www.nytimes.com/2017/02/22/us/politics/devos-sessions-transgender-students-rights.html,2017-02-22
684,Gossip,www.independent.ie/style/celebrity/celebrity-news/nick-grimshaw-is-spilling-on-alisters-angelina-jolie-is-cold-and-will-smith-fake-nice-37119834.html,2018-07-15
685,Gossip,www.dailymail.co.uk/tvshowbiz/article-5580823/Kylie-Jenner-takes-Twitter-refute-report-Kris-Jenner-guiding-Travis-Scott-Kanye-West.html,2018-04-05
686,Gossip,www.vanityfair.com/style/2017/10/jennifer-lopez-alex-rodriguez-cover-story,2017-10-31
687,Gossip,www.harpersbazaar.com/culture/film-tv/a20677247/lifetime-prince-harry-meghan-markle-movie-recap/,2018-05-14
688,Gossip,www.dailymail.co.uk/tvshowbiz/article-5510259/Why-did-Selena-Gomez-Justin-Bieber-break-up.html,2018-03-16
689,Gossip,thebuzz.iheart.com/content/2017-09-16-fans-react-u2-cancels-st-louis-concert-amid-police-protests/,2017-09-16
690,Gossip,www.tvinsider.com/696360/tom-selleck-reacts-magnum-pi-reboot-cbs/,2018-06-15
691,Gossip,www.thewrap.com/is-kathy-griffins-career-over-top-crisis-managers-weigh-in/,2017-06-02
692,Gossip,www.nme.com/news/music/katy-perry-ends-six-year-beef-calvin-harris-2128100,2017-08-24
694,Gossip,www.cosmopolitan.com/uk/entertainment/a10205909/tess-ward-dumped-harry-styles/,2017-06-22
695,Gossip,www.dailymail.co.uk/news/article-4928382/Hugh-Hefner-s-wife-Crystal-Harris-inherit-nothing.html,2017-09-28
696,Gossip,www.theguardian.com/us-news/2017/mar/04/donald-trump-accuses-obama-of-wire-tapping-his-office-before-election,2017-03-05
697,Gossip,www.ok.co.uk/celebrity-feature/1344399/why-doesnt-kanye-west-smile-kim-kardashian-family-photo,2018-04-05
698,Gossip,screenrant.com/nina-dobrev-ian-somerhalder-relationship-vampire-diaries-trivia-secrets/,2018-05-22
699,Gossip,www.dailymail.co.uk/tvshowbiz/article-5696931/Colin-Jost-calls-Scarlett-Johansson-girlfriend-time-SNL-dating-segment.html,2018-05-06
701,Gossip,www.dailymail.co.uk/tvshowbiz/article-5980043/Adam-Sandler-cuts-relaxed-figure-hangs-family.html,2018-07-22
702,Gossip,www.dailymail.co.uk/tvshowbiz/article-6005849/Beyonce-Jay-Z-hang-backstage-DJ-Khaled-son-Asahd-amid-pregnancy-rumors.html,2018-07-30
703,Gossip,www.usmagazine.com/celebrity-moms/news/kim-kardashian-on-why-she-wont-have-more-than-four-kids/,2018-03-13
704,Gossip,www.usmagazine.com/entertainment/news/kris-jenner-talks-season-15-of-keeping-up-with-the-kardashians/,2018-08-01
705,Gossip,www.mercurynews.com/2017/09/28/kim-kardashian-says-caitlyn-jenner-lied-about-her-fathers-reasons-for-defending-o-j-simpson/,2017-09-28
706,Gossip,www.newidea.com.au/brad-pitt-wins-the-kids,2018-08-24
707,Gossip,www.theguardian.com/books/2018/may/05/meghan-markle-royal-wedding-margo-jefferson,2016-07-01
708,Gossip,www.latimes.com/local/lanow/la-me-ln-bruce-jenner-involved-in-fatal-accident-in-malibu-20150207-story.html,2015-02-08
709,Gossip,www.telegraph.co.uk/news/2017/02/07/madonna-wins-permission-adopt-two-children-malawi/,2017-02-07
710,Gossip,www.womenshealthmag.com/relationships/a19704346/danny-fujikawa-kate-hudson-boyfriend/,2023-12-19
711,Gossip,marriedbiography.com/is-ben-affleck-really-throwing-dinner-parties-just-to-have-single-ladies-over-find-out-here-full-story/,2023-12-01
712,Gossip,www.ibtimes.co.in/what-brad-pitt-smitten-by-young-angelina-jolie-lookalike-746231,2017-10-19
713,Gossip,www.newidea.com.au/brad-pitt-and-princess-charlotte-baby-news,2017-12-18
714,Gossip,wbul.iheart.com/content/2017-04-17-mary-j-blige-hacked-did-not-write-kendu-isaacs-hate-tweet/,2017-04-17
715,Gossip,www.newsweek.com/travis-scott-isnt-nervous-about-kardashian-curse-he-doesnt-spotlight-1028075,2018-07-17
716,Gossip,www.wonderwall.com/celebrity/photos/mariah-careys-new-years-eve-mishap-not-caused-by-drugs-and-alcohol-despite-report-1954154.article?photoId=194783,2017-01-15
717,Gossip,www.vox.com/culture/2018/4/25/17248084/r-kelly-sexual-misconduct-allegations-timeline,2023-02-23
718,Gossip,www.uitvconnect.com/uitv-player/video/kris-jenner-behind-kourtney-kardashian-scott-disick-sofia-richie-love-triangle,2023-12-25
719,Gossip,popculture.com/reality-tv/2018/07/03/kim-kardashian-kanye-west-divorce-rumors-proven-false/,2018-07-2
720,Gossip,www.newidea.com.au/humiliation-for-kris-jenner-why-toyboy-corey-dumped-her,2017-04-06
721,Gossip,www.refinery29.com/2017/03/143303/justin-timberlake-jessica-biel-relationship-goals-history,2017-02-27
722,Gossip,www.wbur.org/cognoscenti/2018/04/30/kate-middleton-postpartum-cloe-axelson,2018-04-30
724,Gossip,www.townandcountrymag.com/society/tradition/a19479777/prince-harry-meghan-markle-prenuptial-agreement/,2018-05-19
725,Gossip,www.nme.com/news/music/the-spice-girls-report-2018-reunion-new-album-tv-special-2158664,2017-11-12
726,Gossip,www.entertainmentdaily.co.uk/news/victoria-beckham-reportedly-furious-about-davids-female-friend/,2017-10-17
728,Gossip,tasteofcountry.com/harry-styles-style-shania-twain/,2017-12-01
729,Gossip,www.dailymail.co.uk/tvshowbiz/article-5401141/Are-Brad-Pitt-Jennifer-Aniston-getting-together.html,2018-03-26
730,Gossip,www.thecut.com/2018/03/jennifer-anistons-ex-justin-theroux-seen-with-aubrey-plaza.html,2018-03-29
731,Gossip,www.ibtimes.com/angelina-jolies-secret-shopping-fix-not-target-source-says-2635077,2017-12-30
732,Gossip,www.dailymail.co.uk/news/article-4410398/Caitlyn-Jenner-planning-NUDE-photo-shoot.html,2017-04-20
733,Gossip,www.cbsnews.com/news/21st-century-fox-knew-of-bill-oreilly-settlement-before-renewing-contract/,2017-10-21
736,Gossip,www.bravotv.com/lookbook/britney-spears-and-sam-asghari-couples-workout,2018-05-04
737,Gossip,www.thesun.co.uk/tvandshowbiz/6013819/brad-pitt-neri-oxman-dating-angelina-jolie-split/,2018-04-10
738,Gossip,marriedbiography.com/new-girlshow-is-suffering-when-its-co-stars-zooey-deschanel-and-jake-johnsons-feud-on-the-set-not-having-an-affair-then-why-such-fight/,2023-12-01
739,Gossip,www.wmagazine.com/story/ryan-gosling-mourns-dog-bladerunner-2049,2017-10-07
740,Gossip,www.hollywoodreporter.com/features/jennifer-aniston-reveals-struggles-dyslexia-764854,2019-09-03
