Path,Model,%Syntetic
img006181.jpg,RealImagesDataset,59.06
img006182.jpg,RealImagesDataset,20.72
img006183.jpg,RealImagesDataset,55.72
img006184.jpg,RealImagesDataset,29.23
img006185.jpg,RealImagesDataset,94.32
img006186.jpg,RealImagesDataset,34.18
img006187.jpg,RealImagesDataset,89.46
img006188.jpg,RealImagesDataset,84.04
img006189.jpg,RealImagesDataset,80.20
img006190.jpg,RealImagesDataset,81.83
img006191.jpg,RealImagesDataset,40.90
img006192.jpg,RealImagesDataset,13.49
img006193.jpg,RealImagesDataset,96.80
img006194.jpg,RealImagesDataset,28.65
img006195.jpg,RealImagesDataset,81.43
img006196.jpg,RealImagesDataset,78.40
img006197.jpg,RealImagesDataset,91.04
img006198.jpg,RealImagesDataset,24.13
img006199.jpg,RealImagesDataset,39.21
img006200.jpg,RealImagesDataset,37.22
img006201.jpg,RealImagesDataset,86.06
img006202.jpg,RealImagesDataset,52.34
img006203.jpg,RealImagesDataset,71.16
img006204.jpg,RealImagesDataset,76.22
img006205.jpg,RealImagesDataset,65.11
img006206.jpg,RealImagesDataset,91.33
img006207.jpg,RealImagesDataset,88.84
img006208.jpg,RealImagesDataset,97.11
img006209.jpg,RealImagesDataset,25.04
img006210.jpg,RealImagesDataset,97.96
img006211.jpg,RealImagesDataset,23.86
img006212.jpg,RealImagesDataset,81.35
img006213.jpg,RealImagesDataset,27.01
img006214.jpg,RealImagesDataset,47.72
img006215.jpg,RealImagesDataset,89.52
img006216.jpg,RealImagesDataset,91.41
img006217.jpg,RealImagesDataset,59.40
img006218.jpg,RealImagesDataset,98.62
img006219.jpg,RealImagesDataset,90.42
img006220.jpg,RealImagesDataset,92.39
img006221.jpg,RealImagesDataset,82.89
img006222.jpg,RealImagesDataset,29.59
img006223.jpg,RealImagesDataset,57.91
img006224.jpg,RealImagesDataset,78.02
img006225.jpg,RealImagesDataset,37.35
img006226.jpg,RealImagesDataset,81.04
img006227.jpg,RealImagesDataset,91.92
img006228.jpg,RealImagesDataset,99.03
img006229.jpg,RealImagesDataset,25.84
img006230.jpg,RealImagesDataset,38.50
img006231.jpg,RealImagesDataset,78.48
img006232.jpg,RealImagesDataset,68.81
img006233.jpg,RealImagesDataset,49.83
img006234.jpg,RealImagesDataset,27.74
img006235.jpg,RealImagesDataset,66.81
img006236.jpg,RealImagesDataset,37.79
img006237.jpg,RealImagesDataset,18.28
img006238.jpg,RealImagesDataset,29.24
img006239.jpg,RealImagesDataset,77.13
img006240.jpg,RealImagesDataset,80.48
img006241.jpg,RealImagesDataset,40.86
img006242.jpg,RealImagesDataset,59.70
img006243.jpg,RealImagesDataset,30.45
img006244.jpg,RealImagesDataset,95.54
img006245.jpg,RealImagesDataset,39.77
img006246.jpg,RealImagesDataset,35.03
img006247.jpg,RealImagesDataset,96.06
img006248.jpg,RealImagesDataset,45.68
img006249.jpg,RealImagesDataset,54.69
img006250.jpg,RealImagesDataset,46.01
img006251.jpg,RealImagesDataset,16.50
img006252.jpg,RealImagesDataset,5.74
img006253.jpg,RealImagesDataset,62.45
img006254.jpg,RealImagesDataset,64.39
img006255.jpg,RealImagesDataset,10.31
img006256.jpg,RealImagesDataset,42.05
img006257.jpg,RealImagesDataset,72.65
img006258.jpg,RealImagesDataset,45.39
img006259.jpg,RealImagesDataset,63.17
img006260.jpg,RealImagesDataset,70.23
img006261.jpg,RealImagesDataset,61.14
img006262.jpg,RealImagesDataset,98.69
img006263.jpg,RealImagesDataset,16.39
img006264.jpg,RealImagesDataset,95.17
img006265.jpg,RealImagesDataset,15.35
img006266.jpg,RealImagesDataset,57.33
img006267.jpg,RealImagesDataset,36.16
img006268.jpg,RealImagesDataset,83.44
img006269.jpg,RealImagesDataset,97.10
img006270.jpg,RealImagesDataset,53.37
img006271.jpg,RealImagesDataset,16.92
img006272.jpg,RealImagesDataset,83.22
img006273.jpg,RealImagesDataset,50.04
img006274.jpg,RealImagesDataset,36.85
img006275.jpg,RealImagesDataset,63.95
img006276.jpg,RealImagesDataset,67.10
img006277.jpg,RealImagesDataset,8.43
img006278.jpg,RealImagesDataset,82.10
img006279.jpg,RealImagesDataset,68.56
img006280.jpg,RealImagesDataset,51.11
img006281.jpg,RealImagesDataset,25.94
img006282.jpg,RealImagesDataset,41.14
img006283.jpg,RealImagesDataset,90.81
img006284.jpg,RealImagesDataset,81.99
img006285.jpg,RealImagesDataset,75.46
img006286.jpg,RealImagesDataset,79.91
img006287.jpg,RealImagesDataset,14.42
img006288.jpg,RealImagesDataset,89.81
img006289.jpg,RealImagesDataset,51.93
img006290.jpg,RealImagesDataset,68.45
img006291.jpg,RealImagesDataset,14.99
img006292.jpg,RealImagesDataset,90.57
img006293.jpg,RealImagesDataset,18.79
img006294.jpg,RealImagesDataset,82.61
img006295.jpg,RealImagesDataset,84.34
img006296.jpg,RealImagesDataset,27.08
img006297.jpg,RealImagesDataset,55.01
img006298.jpg,RealImagesDataset,85.96
img006299.jpg,RealImagesDataset,84.78
img006300.jpg,RealImagesDataset,63.01
img006301.jpg,RealImagesDataset,82.61
img006302.jpg,RealImagesDataset,36.84
img006303.jpg,RealImagesDataset,52.40
img006304.jpg,RealImagesDataset,39.38
img006305.jpg,RealImagesDataset,12.51
img006306.jpg,RealImagesDataset,47.05
img006307.jpg,RealImagesDataset,88.61
img006308.jpg,RealImagesDataset,61.28
img006309.jpg,RealImagesDataset,11.80
img006310.jpg,RealImagesDataset,89.18
img006311.jpg,RealImagesDataset,97.53
img006312.jpg,RealImagesDataset,87.50
img006313.jpg,RealImagesDataset,79.39
img006314.jpg,RealImagesDataset,33.17
img006315.jpg,RealImagesDataset,82.10
img006316.jpg,RealImagesDataset,6.96
img006317.jpg,RealImagesDataset,74.30
img006318.jpg,RealImagesDataset,27.92
img006319.jpg,RealImagesDataset,62.37
img006320.jpg,RealImagesDataset,94.51
img006321.jpg,RealImagesDataset,44.33
img006322.jpg,RealImagesDataset,72.51
img006323.jpg,RealImagesDataset,57.02
img006324.jpg,RealImagesDataset,85.86
img006325.jpg,RealImagesDataset,30.68
img006326.jpg,RealImagesDataset,61.72
img006327.jpg,RealImagesDataset,75.70
img006328.jpg,RealImagesDataset,93.06
img006329.jpg,RealImagesDataset,63.29
img006330.jpg,RealImagesDataset,91.34
img006331.jpg,RealImagesDataset,89.56
img006332.jpg,RealImagesDataset,84.39
img006333.jpg,RealImagesDataset,29.03
img006334.jpg,RealImagesDataset,86.23
img006335.jpg,RealImagesDataset,67.38
img006336.jpg,RealImagesDataset,92.12
img006337.jpg,RealImagesDataset,19.82
img006338.jpg,RealImagesDataset,82.26
img006339.jpg,RealImagesDataset,66.28
img006340.jpg,RealImagesDataset,78.13
img006341.jpg,RealImagesDataset,63.62
img006342.jpg,RealImagesDataset,98.19
img006343.jpg,RealImagesDataset,89.63
img006344.jpg,RealImagesDataset,78.74
img006345.jpg,RealImagesDataset,68.47
img006346.jpg,RealImagesDataset,26.10
img006347.jpg,RealImagesDataset,85.75
img006348.jpg,RealImagesDataset,48.88
img006349.jpg,RealImagesDataset,60.76
img006350.jpg,RealImagesDataset,46.86
img006351.jpg,RealImagesDataset,60.72
img006352.jpg,RealImagesDataset,92.29
img006353.jpg,RealImagesDataset,88.76
img006354.jpg,RealImagesDataset,69.11
img006355.jpg,RealImagesDataset,12.69
img006356.jpg,RealImagesDataset,88.14
img006357.jpg,RealImagesDataset,74.94
img006358.jpg,RealImagesDataset,35.97
img006359.jpg,RealImagesDataset,81.33
img006360.jpg,RealImagesDataset,85.79
img006361.jpg,RealImagesDataset,47.29
img006362.jpg,RealImagesDataset,61.76
img006363.jpg,RealImagesDataset,99.02
img006364.jpg,RealImagesDataset,68.37
img006365.jpg,RealImagesDataset,49.06
img006366.jpg,RealImagesDataset,84.40
img006367.jpg,RealImagesDataset,94.72
img006368.jpg,RealImagesDataset,64.26
img006369.jpg,RealImagesDataset,69.41
img006370.jpg,RealImagesDataset,58.73
img006371.jpg,RealImagesDataset,55.55
img006372.jpg,RealImagesDataset,57.47
img006373.jpg,RealImagesDataset,80.39
img006374.jpg,RealImagesDataset,34.95
img006375.jpg,RealImagesDataset,41.10
img006376.jpg,RealImagesDataset,29.96
img006377.jpg,RealImagesDataset,67.37
img006378.jpg,RealImagesDataset,74.33
img006379.jpg,RealImagesDataset,1.76
img006380.jpg,RealImagesDataset,70.69
img006381.jpg,RealImagesDataset,55.50
img006382.jpg,RealImagesDataset,53.49
img006383.jpg,RealImagesDataset,27.71
img006384.jpg,RealImagesDataset,94.34
img006385.jpg,RealImagesDataset,19.92
img006386.jpg,RealImagesDataset,92.62
img006387.jpg,RealImagesDataset,48.88
img006388.jpg,RealImagesDataset,74.40
img006389.jpg,RealImagesDataset,91.43
img006390.jpg,RealImagesDataset,68.68
img006391.jpg,RealImagesDataset,68.11
img006392.jpg,RealImagesDataset,88.42
img006393.jpg,RealImagesDataset,58.56
img006394.jpg,RealImagesDataset,69.69
img006395.jpg,RealImagesDataset,60.64
img006396.jpg,RealImagesDataset,97.97
img006397.jpg,RealImagesDataset,82.48
img006398.jpg,RealImagesDataset,14.60
img006399.jpg,RealImagesDataset,62.77
img006400.jpg,RealImagesDataset,69.46
img006401.jpg,RealImagesDataset,93.26
img006402.jpg,RealImagesDataset,79.19
img006403.jpg,RealImagesDataset,82.59
img006404.jpg,RealImagesDataset,63.04
img006405.jpg,RealImagesDataset,48.62
img006406.jpg,RealImagesDataset,58.64
img006407.jpg,RealImagesDataset,81.62
img006408.jpg,RealImagesDataset,63.00
img006409.jpg,RealImagesDataset,43.22
img006410.jpg,RealImagesDataset,75.78
img006411.jpg,RealImagesDataset,84.73
img006412.jpg,RealImagesDataset,31.75
img006413.jpg,RealImagesDataset,76.35
img006414.jpg,RealImagesDataset,75.31
img006415.jpg,RealImagesDataset,84.17
img006416.jpg,RealImagesDataset,85.33
img006417.jpg,RealImagesDataset,38.18
img006418.jpg,RealImagesDataset,80.91
img006419.jpg,RealImagesDataset,54.78
img006420.jpg,RealImagesDataset,83.44
img006421.jpg,RealImagesDataset,70.01
img006422.jpg,RealImagesDataset,27.47
img006423.jpg,RealImagesDataset,48.28
img006424.jpg,RealImagesDataset,44.93
img006425.jpg,RealImagesDataset,15.85
img006426.jpg,RealImagesDataset,98.69
img006427.jpg,RealImagesDataset,91.10
img006428.jpg,RealImagesDataset,17.47
img006429.jpg,RealImagesDataset,68.52
img006430.jpg,RealImagesDataset,38.13
img006431.jpg,RealImagesDataset,88.35
img006432.jpg,RealImagesDataset,52.00
img006433.jpg,RealImagesDataset,8.43
img006434.jpg,RealImagesDataset,68.07
img006435.jpg,RealImagesDataset,24.11
img006436.jpg,RealImagesDataset,63.30
img006437.jpg,RealImagesDataset,83.75
img006438.jpg,RealImagesDataset,56.19
img006439.jpg,RealImagesDataset,34.14
img006440.jpg,RealImagesDataset,91.51
img006441.jpg,RealImagesDataset,64.29
img006442.jpg,RealImagesDataset,60.78
img006443.jpg,RealImagesDataset,93.95
img006444.jpg,RealImagesDataset,99.07
img006445.jpg,RealImagesDataset,82.97
img006446.jpg,RealImagesDataset,78.45
img006447.jpg,RealImagesDataset,79.90
img006448.jpg,RealImagesDataset,76.04
img006449.jpg,RealImagesDataset,46.23
img006450.jpg,RealImagesDataset,41.76
img006451.jpg,RealImagesDataset,73.04
img006452.jpg,RealImagesDataset,28.71
img006453.jpg,RealImagesDataset,41.91
img006454.jpg,RealImagesDataset,60.35
img006455.jpg,RealImagesDataset,80.98
img006456.jpg,RealImagesDataset,66.76
img006457.jpg,RealImagesDataset,49.92
img006458.jpg,RealImagesDataset,88.21
img006459.jpg,RealImagesDataset,50.92
img006460.jpg,RealImagesDataset,93.02
img006461.jpg,RealImagesDataset,91.62
img006462.jpg,RealImagesDataset,81.19
img006463.jpg,RealImagesDataset,72.83
img006464.jpg,RealImagesDataset,15.98
img006465.jpg,RealImagesDataset,39.69
img006466.jpg,RealImagesDataset,51.96
img006467.jpg,RealImagesDataset,54.84
img006468.jpg,RealImagesDataset,64.53
img006469.jpg,RealImagesDataset,89.27
img006470.jpg,RealImagesDataset,81.39
img006471.jpg,RealImagesDataset,70.44
img006472.jpg,RealImagesDataset,48.31
img006473.jpg,RealImagesDataset,87.28
img006474.jpg,RealImagesDataset,90.87
img006475.jpg,RealImagesDataset,95.28
img006476.jpg,RealImagesDataset,98.12
img006477.jpg,RealImagesDataset,25.78
img006478.jpg,RealImagesDataset,35.82
img006479.jpg,RealImagesDataset,66.32
img006480.jpg,RealImagesDataset,42.61
img006481.jpg,RealImagesDataset,88.99
img006482.jpg,RealImagesDataset,81.69
img006483.jpg,RealImagesDataset,43.35
img006484.jpg,RealImagesDataset,91.30
img006485.jpg,RealImagesDataset,52.28
img006486.jpg,RealImagesDataset,94.13
img006487.jpg,RealImagesDataset,79.10
img006488.jpg,RealImagesDataset,79.43
img006489.jpg,RealImagesDataset,68.06
img006490.jpg,RealImagesDataset,85.93
img006491.jpg,RealImagesDataset,94.61
img006492.jpg,RealImagesDataset,58.07
img006493.jpg,RealImagesDataset,74.94
img006494.jpg,RealImagesDataset,61.22
img006495.jpg,RealImagesDataset,83.20
img006496.jpg,RealImagesDataset,91.14
img006497.jpg,RealImagesDataset,92.90
img006498.jpg,RealImagesDataset,20.75
img006499.jpg,RealImagesDataset,90.15
img006500.jpg,RealImagesDataset,35.49
img006501.jpg,RealImagesDataset,71.13
img006502.jpg,RealImagesDataset,92.22
img006503.jpg,RealImagesDataset,22.08
img006504.jpg,RealImagesDataset,87.83
img006505.jpg,RealImagesDataset,95.89
img006506.jpg,RealImagesDataset,96.39
img006507.jpg,RealImagesDataset,64.22
img006508.jpg,RealImagesDataset,35.90
img006509.jpg,RealImagesDataset,93.10
img006510.jpg,RealImagesDataset,93.09
img006511.jpg,RealImagesDataset,58.79
img006512.jpg,RealImagesDataset,72.11
img006513.jpg,RealImagesDataset,62.85
img006514.jpg,RealImagesDataset,71.09
img006515.jpg,RealImagesDataset,73.36
img006516.jpg,RealImagesDataset,23.86
img006517.jpg,RealImagesDataset,76.25
img006518.jpg,RealImagesDataset,43.03
img006519.jpg,RealImagesDataset,40.23
img006520.jpg,RealImagesDataset,91.66
img006521.jpg,RealImagesDataset,68.98
img006522.jpg,RealImagesDataset,98.44
img006523.jpg,RealImagesDataset,94.77
img006524.jpg,RealImagesDataset,13.48
img006525.jpg,RealImagesDataset,77.65
img006526.jpg,RealImagesDataset,96.87
img006527.jpg,RealImagesDataset,29.23
img006528.jpg,RealImagesDataset,45.01
img006529.jpg,RealImagesDataset,87.71
img006530.jpg,RealImagesDataset,21.53
img006531.jpg,RealImagesDataset,24.73
img006532.jpg,RealImagesDataset,96.12
img006533.jpg,RealImagesDataset,37.45
img006534.jpg,RealImagesDataset,18.35
img006535.jpg,RealImagesDataset,49.66
img006536.jpg,RealImagesDataset,33.17
img006537.jpg,RealImagesDataset,62.38
img006538.jpg,RealImagesDataset,90.65
img006539.jpg,RealImagesDataset,59.40
img006540.jpg,RealImagesDataset,74.45
img006541.jpg,RealImagesDataset,53.57
img006542.jpg,RealImagesDataset,61.99
img006543.jpg,RealImagesDataset,83.62
img006544.jpg,RealImagesDataset,50.31
img006545.jpg,RealImagesDataset,93.84
img006546.jpg,RealImagesDataset,15.56
img006547.jpg,RealImagesDataset,43.61
img006548.jpg,RealImagesDataset,87.81
img006549.jpg,RealImagesDataset,31.33
img006550.jpg,RealImagesDataset,75.61
img006551.jpg,RealImagesDataset,18.06
img006552.jpg,RealImagesDataset,79.71
img006553.jpg,RealImagesDataset,89.83
img006554.jpg,RealImagesDataset,89.77
img006555.jpg,RealImagesDataset,51.35
img006556.jpg,RealImagesDataset,53.99
img006557.jpg,RealImagesDataset,17.52
img006558.jpg,RealImagesDataset,2.16
img006559.jpg,RealImagesDataset,70.72
img006560.jpg,RealImagesDataset,91.48
img006561.jpg,RealImagesDataset,88.34
img006562.jpg,RealImagesDataset,66.02
img006563.jpg,RealImagesDataset,63.30
img006564.jpg,RealImagesDataset,88.50
img006565.jpg,RealImagesDataset,52.95
img006566.jpg,RealImagesDataset,83.07
img006567.jpg,RealImagesDataset,85.69
img006568.jpg,RealImagesDataset,84.52
img006569.jpg,RealImagesDataset,86.15
img006570.jpg,RealImagesDataset,63.50
img006571.jpg,RealImagesDataset,86.82
img006572.jpg,RealImagesDataset,38.44
img006573.jpg,RealImagesDataset,86.62
img006574.jpg,RealImagesDataset,3.85
img006575.jpg,RealImagesDataset,43.56
img006576.jpg,RealImagesDataset,46.50
img006577.jpg,RealImagesDataset,96.48
img006578.jpg,RealImagesDataset,57.56
img006579.jpg,RealImagesDataset,82.41
img006580.jpg,RealImagesDataset,58.43
img006581.jpg,RealImagesDataset,4.06
img006582.jpg,RealImagesDataset,91.97
img006583.jpg,RealImagesDataset,61.77
img006584.jpg,RealImagesDataset,89.77
img006585.jpg,RealImagesDataset,82.50
img006586.jpg,RealImagesDataset,68.25
img006587.jpg,RealImagesDataset,41.09
img006588.jpg,RealImagesDataset,75.48
img006589.jpg,RealImagesDataset,80.65
img006590.jpg,RealImagesDataset,76.76
img006591.jpg,RealImagesDataset,90.53
img006592.jpg,RealImagesDataset,36.21
img006593.jpg,RealImagesDataset,90.84
img006594.jpg,RealImagesDataset,73.73
img006595.jpg,RealImagesDataset,8.46
img006596.jpg,RealImagesDataset,88.59
img006597.jpg,RealImagesDataset,62.94
img006598.jpg,RealImagesDataset,58.33
img006599.jpg,RealImagesDataset,90.12
img006600.jpg,RealImagesDataset,67.72
img006601.jpg,RealImagesDataset,67.60
img006602.jpg,RealImagesDataset,77.52
img006603.jpg,RealImagesDataset,84.74
img006604.jpg,RealImagesDataset,46.56
img006605.jpg,RealImagesDataset,93.17
img006606.jpg,RealImagesDataset,18.82
img006607.jpg,RealImagesDataset,40.14
img006608.jpg,RealImagesDataset,97.34
img006609.jpg,RealImagesDataset,85.19
img006610.jpg,RealImagesDataset,74.10
img006611.jpg,RealImagesDataset,76.77
img006612.jpg,RealImagesDataset,75.66
img006613.jpg,RealImagesDataset,11.36
img006614.jpg,RealImagesDataset,25.47
img006615.jpg,RealImagesDataset,76.34
img006616.jpg,RealImagesDataset,48.27
img006617.jpg,RealImagesDataset,40.83
img006618.jpg,RealImagesDataset,15.25
img006619.jpg,RealImagesDataset,42.23
img006620.jpg,RealImagesDataset,74.77
img006621.jpg,RealImagesDataset,71.14
img006622.jpg,RealImagesDataset,93.23
img006623.jpg,RealImagesDataset,94.62
img006624.jpg,RealImagesDataset,27.49
img006625.jpg,RealImagesDataset,75.59
img006626.jpg,RealImagesDataset,36.42
img006627.jpg,RealImagesDataset,88.63
img006628.jpg,RealImagesDataset,58.12
img006629.jpg,RealImagesDataset,66.60
img006630.jpg,RealImagesDataset,13.82
img006631.jpg,RealImagesDataset,25.07
img006632.jpg,RealImagesDataset,4.43
img006633.jpg,RealImagesDataset,93.21
img006634.jpg,RealImagesDataset,76.74
img006635.jpg,RealImagesDataset,92.28
img006636.jpg,RealImagesDataset,35.87
img006637.jpg,RealImagesDataset,48.54
img006638.jpg,RealImagesDataset,81.69
img006639.jpg,RealImagesDataset,31.82
img006640.jpg,RealImagesDataset,54.30
img006641.jpg,RealImagesDataset,91.37
img006642.jpg,RealImagesDataset,60.30
img006643.jpg,RealImagesDataset,92.69
img006644.jpg,RealImagesDataset,85.33
img006645.jpg,RealImagesDataset,74.91
img006646.jpg,RealImagesDataset,88.58
img006647.jpg,RealImagesDataset,29.39
img006648.jpg,RealImagesDataset,94.03
img006649.jpg,RealImagesDataset,20.28
img006650.jpg,RealImagesDataset,70.32
img006651.jpg,RealImagesDataset,66.20
img006652.jpg,RealImagesDataset,96.74
img006653.jpg,RealImagesDataset,70.80
img006654.jpg,RealImagesDataset,93.49
img006655.jpg,RealImagesDataset,34.61
img006656.jpg,RealImagesDataset,54.41
img006657.jpg,RealImagesDataset,61.72
img006658.jpg,RealImagesDataset,79.81
img006659.jpg,RealImagesDataset,96.61
img006660.jpg,RealImagesDataset,20.01
img006661.jpg,RealImagesDataset,48.16
img006662.jpg,RealImagesDataset,7.61
img006663.jpg,RealImagesDataset,34.50
img006664.jpg,RealImagesDataset,58.09
img006665.jpg,RealImagesDataset,45.21
img006666.jpg,RealImagesDataset,66.79
img006667.jpg,RealImagesDataset,77.39
img006668.jpg,RealImagesDataset,68.47
img006669.jpg,RealImagesDataset,94.48
img006670.jpg,RealImagesDataset,71.60
img006671.jpg,RealImagesDataset,20.48
img006672.jpg,RealImagesDataset,55.20
img006673.jpg,RealImagesDataset,90.15
img006674.jpg,RealImagesDataset,73.06
img006675.jpg,RealImagesDataset,76.70
img006676.jpg,RealImagesDataset,43.19
img006677.jpg,RealImagesDataset,82.22
img006678.jpg,RealImagesDataset,79.38
img006679.jpg,RealImagesDataset,53.46
img006680.jpg,RealImagesDataset,69.85
img006681.jpg,RealImagesDataset,48.42
img006682.jpg,RealImagesDataset,68.24
img006683.jpg,RealImagesDataset,82.00
img006684.jpg,RealImagesDataset,85.87
img006685.jpg,RealImagesDataset,80.28
img006686.jpg,RealImagesDataset,80.99
img006687.jpg,RealImagesDataset,29.65
img006688.jpg,RealImagesDataset,69.37
img006689.jpg,RealImagesDataset,16.28
img006690.jpg,RealImagesDataset,58.66
img006691.jpg,RealImagesDataset,36.10
img006692.jpg,RealImagesDataset,41.61
img006693.jpg,RealImagesDataset,53.09
img006694.jpg,RealImagesDataset,30.22
img006695.jpg,RealImagesDataset,39.50
img006696.jpg,RealImagesDataset,92.98
img006697.jpg,RealImagesDataset,88.03
img006698.jpg,RealImagesDataset,2.77
img006699.jpg,RealImagesDataset,88.69
img006700.jpg,RealImagesDataset,80.58
img006701.jpg,RealImagesDataset,64.10
img006702.jpg,RealImagesDataset,4.32
img006703.jpg,RealImagesDataset,95.65
img006704.jpg,RealImagesDataset,51.12
img006705.jpg,RealImagesDataset,74.77
img006706.jpg,RealImagesDataset,49.36
img006707.jpg,RealImagesDataset,87.77
img006708.jpg,RealImagesDataset,21.51
img006709.jpg,RealImagesDataset,66.56
img006710.jpg,RealImagesDataset,91.73
img006711.jpg,RealImagesDataset,80.41
img006712.jpg,RealImagesDataset,52.70
img006713.jpg,RealImagesDataset,56.49
img006714.jpg,RealImagesDataset,38.51
img006715.jpg,RealImagesDataset,18.35
img006716.jpg,RealImagesDataset,67.02
img006717.jpg,RealImagesDataset,29.90
img006718.jpg,RealImagesDataset,97.22
img006719.jpg,RealImagesDataset,44.44
img006720.jpg,RealImagesDataset,70.35
img006721.jpg,RealImagesDataset,39.45
img006722.jpg,RealImagesDataset,49.37
img006723.jpg,RealImagesDataset,88.63
img006724.jpg,RealImagesDataset,39.21
img006725.jpg,RealImagesDataset,52.77
img006726.jpg,RealImagesDataset,24.33
img006727.jpg,RealImagesDataset,57.38
img006728.jpg,RealImagesDataset,54.82
img006729.jpg,RealImagesDataset,87.73
img006730.jpg,RealImagesDataset,57.82
img006731.jpg,RealImagesDataset,31.78
img006732.jpg,RealImagesDataset,84.96
img006733.jpg,RealImagesDataset,28.66
img006734.jpg,RealImagesDataset,62.03
img006735.jpg,RealImagesDataset,68.80
img006736.jpg,RealImagesDataset,69.76
img006737.jpg,RealImagesDataset,78.36
img006738.jpg,RealImagesDataset,9.50
img006739.jpg,RealImagesDataset,82.99
img006740.jpg,RealImagesDataset,73.48
img006741.jpg,RealImagesDataset,26.84
img006742.jpg,RealImagesDataset,5.92
img006743.jpg,RealImagesDataset,79.87
img006744.jpg,RealImagesDataset,68.09
img006745.jpg,RealImagesDataset,67.67
img006746.jpg,RealImagesDataset,89.86
img006747.jpg,RealImagesDataset,91.97
img006748.jpg,RealImagesDataset,76.40
img006749.jpg,RealImagesDataset,23.01
img006750.jpg,RealImagesDataset,65.55
img006751.jpg,RealImagesDataset,37.82
img006752.jpg,RealImagesDataset,78.34
img006753.jpg,RealImagesDataset,29.15
img006754.jpg,RealImagesDataset,53.47
img006755.jpg,RealImagesDataset,58.43
img006756.jpg,RealImagesDataset,93.24
img006757.jpg,RealImagesDataset,89.67
img006758.jpg,RealImagesDataset,73.24
img006759.jpg,RealImagesDataset,75.46
img006760.jpg,RealImagesDataset,74.09
img006761.jpg,RealImagesDataset,3.45
img006762.jpg,RealImagesDataset,44.22
img006763.jpg,RealImagesDataset,44.18
img006764.jpg,RealImagesDataset,63.36
img006765.jpg,RealImagesDataset,19.67
img006766.jpg,RealImagesDataset,67.60
img006767.jpg,RealImagesDataset,92.03
img006768.jpg,RealImagesDataset,83.68
img006769.jpg,RealImagesDataset,25.29
img006770.jpg,RealImagesDataset,24.01
img006771.jpg,RealImagesDataset,74.97
img006772.jpg,RealImagesDataset,64.22
img006773.jpg,RealImagesDataset,67.53
img006774.jpg,RealImagesDataset,61.90
img006775.jpg,RealImagesDataset,45.04
img006776.jpg,RealImagesDataset,98.47
img006777.jpg,RealImagesDataset,96.58
img006778.jpg,RealImagesDataset,94.77
img006779.jpg,RealImagesDataset,73.82
img006780.jpg,RealImagesDataset,82.07
img006781.jpg,RealImagesDataset,76.07
img006782.jpg,RealImagesDataset,95.05
img006783.jpg,RealImagesDataset,23.96
img006784.jpg,RealImagesDataset,85.55
img006785.jpg,RealImagesDataset,40.27
img006786.jpg,RealImagesDataset,92.74
img006787.jpg,RealImagesDataset,65.77
img006788.jpg,RealImagesDataset,87.39
img006789.jpg,RealImagesDataset,59.09
img006790.jpg,RealImagesDataset,45.77
img006791.jpg,RealImagesDataset,44.45
img006792.jpg,RealImagesDataset,76.06
img006793.jpg,RealImagesDataset,82.24
img006794.jpg,RealImagesDataset,84.23
img006795.jpg,RealImagesDataset,76.24
img006796.jpg,RealImagesDataset,23.22
img006797.jpg,RealImagesDataset,4.77
img006798.jpg,RealImagesDataset,46.30
img006799.jpg,RealImagesDataset,58.81
img006800.jpg,RealImagesDataset,33.00
img006801.jpg,RealImagesDataset,89.02
img006802.jpg,RealImagesDataset,67.08
img006803.jpg,RealImagesDataset,59.09
img006804.jpg,RealImagesDataset,64.03
img006805.jpg,RealImagesDataset,84.39
img006806.jpg,RealImagesDataset,88.30
img006807.jpg,RealImagesDataset,96.51
img006808.jpg,RealImagesDataset,42.91
img006809.jpg,RealImagesDataset,37.15
img006810.jpg,RealImagesDataset,73.10
img006811.jpg,RealImagesDataset,90.52
img006812.jpg,RealImagesDataset,89.38
img006813.jpg,RealImagesDataset,56.43
img006814.jpg,RealImagesDataset,31.59
img006815.jpg,RealImagesDataset,78.37
img006816.jpg,RealImagesDataset,57.25
img006817.jpg,RealImagesDataset,80.10
img006818.jpg,RealImagesDataset,68.87
img006819.jpg,RealImagesDataset,82.31
img006820.jpg,RealImagesDataset,71.61
img006821.jpg,RealImagesDataset,53.60
img006822.jpg,RealImagesDataset,98.11
img006823.jpg,RealImagesDataset,74.89
img006824.jpg,RealImagesDataset,88.83
img006825.jpg,RealImagesDataset,66.67
img006826.jpg,RealImagesDataset,89.71
img006827.jpg,RealImagesDataset,15.72
img006828.jpg,RealImagesDataset,71.67
img006829.jpg,RealImagesDataset,33.40
img006830.jpg,RealImagesDataset,50.36
img006831.jpg,RealImagesDataset,77.80
img006832.jpg,RealImagesDataset,88.91
img006833.jpg,RealImagesDataset,64.45
img006834.jpg,RealImagesDataset,72.95
img006835.jpg,RealImagesDataset,57.57
img006836.jpg,RealImagesDataset,50.79
img006837.jpg,RealImagesDataset,98.58
img006838.jpg,RealImagesDataset,35.23
img006839.jpg,RealImagesDataset,17.41
img006840.jpg,RealImagesDataset,68.72
img006841.jpg,RealImagesDataset,54.72
img006842.jpg,RealImagesDataset,75.40
img006843.jpg,RealImagesDataset,69.55
img006844.jpg,RealImagesDataset,40.13
img006845.jpg,RealImagesDataset,72.39
img006846.jpg,RealImagesDataset,31.54
